customer_id,estimated_salary,balance,age,credit_score,country*balance,products_number,gender,cluster
15681878,183540.22,104339.11,45,436,208678.22,2,1.0,1
15735909,104721.5,105103.33,39,607,210206.66,1,0.0,2
15587647,118929.64,127120.62,66,850,254241.24,1,0.0,2
15666711,131553.82,0.0,46,586,0.0,3,0.0,0
15586674,74176.71,216109.88,58,663,216109.88,1,0.0,2
15756625,139844.04,0.0,41,752,0.0,2,0.0,3
15633213,144366.83,0.0,50,628,0.0,1,1.0,3
15610416,19605.18,0.0,36,745,0.0,1,0.0,3
15619608,154344.0,92895.56,50,454,185791.12,1,0.0,2
15723318,60810.64,0.0,55,619,0.0,3,0.0,0
15717328,87071.18,132446.08,37,842,0.0,2,0.0,2
15771299,164064.44,92053.0,57,707,0.0,1,0.0,2
15616213,198715.27,138214.5,51,555,276429.0,1,0.0,2
15690546,111097.39,0.0,42,618,0.0,4,0.0,0
15735636,48201.64,121389.78,53,604,0.0,1,0.0,2
15659567,85937.52,117103.26,39,473,0.0,2,0.0,2
15593510,56585.2,129335.65,33,638,258671.3,1,0.0,2
15569432,85240.61,0.0,48,656,0.0,2,0.0,3
15751455,160529.71,0.0,48,469,0.0,1,0.0,3
15587066,195896.59,119272.29,38,535,0.0,1,1.0,1
15657809,122960.98,106415.57,55,585,0.0,3,1.0,0
15611669,645.61,126608.37,50,623,253216.74,1,1.0,1
15692575,91098.76,162888.73,38,760,0.0,1,1.0,1
15776947,12156.93,0.0,43,637,0.0,1,1.0,3
15594515,62370.67,0.0,44,568,0.0,2,0.0,3
15605059,69414.13,148843.56,63,576,297687.12,1,1.0,1
15662243,150548.5,162702.35,50,559,0.0,1,1.0,1
15593128,142492.04,129255.2,56,608,0.0,2,0.0,2
15704209,59497.01,120145.96,39,802,0.0,2,0.0,2
15708265,102517.83,159203.71,24,581,159203.71,1,0.0,2
15760216,184474.72,0.0,49,718,0.0,1,0.0,3
15696989,150093.32,139493.25,52,469,278986.5,3,0.0,0
15738715,7312.25,0.0,37,600,0.0,3,0.0,0
15737814,102402.91,127087.06,41,622,0.0,1,1.0,1
15629299,23548.45,106074.89,52,546,212149.78,1,0.0,2
15785654,104678.78,114422.85,45,727,228845.7,2,1.0,1
15797381,85902.39,133903.12,48,593,267806.24,2,0.0,2
15654457,172576.43,0.0,30,685,0.0,3,0.0,0
15658067,190160.04,120568.41,48,636,241136.82,1,0.0,2
15665283,113228.82,72092.95,57,610,0.0,4,0.0,0
15636592,36923.67,181821.96,35,651,0.0,2,1.0,1
15673877,171060.01,0.0,39,490,0.0,3,1.0,0
15760865,93550.53,141819.02,48,754,283638.04,1,0.0,2
15705009,89405.26,156974.26,56,649,0.0,1,0.0,2
15694765,195813.81,113882.33,49,610,227764.66,1,1.0,1
15650488,92144.09,127253.98,48,492,0.0,1,0.0,2
15700263,130784.2,0.0,66,569,0.0,1,1.0,3
15710087,96013.5,125889.3,54,705,251778.6,3,0.0,0
15679884,103713.93,78314.63,48,544,0.0,3,1.0,0
15784180,46632.87,206329.65,36,564,0.0,1,0.0,2
15804853,85644.06,57098.96,48,781,0.0,1,0.0,3
15651627,107674.3,115341.19,39,628,230682.38,1,1.0,1
15803750,153288.97,161801.47,33,750,161801.47,1,0.0,2
15738889,103764.55,102870.93,42,658,0.0,1,1.0,1
15569249,67539.85,44582.07,55,576,0.0,3,0.0,0
15706232,106340.66,0.0,52,595,0.0,1,1.0,3
15770039,49373.97,112290.22,39,572,224580.44,1,1.0,1
15622631,49324.03,154409.74,44,588,0.0,1,1.0,1
15752801,160303.08,125961.74,29,518,251923.48,2,1.0,1
15808175,115287.99,49572.73,39,557,0.0,1,0.0,3
15640074,166650.9,0.0,47,666,0.0,1,0.0,3
15776156,164223.7,121325.84,27,521,0.0,1,1.0,1
15715750,53072.49,113063.83,44,646,226127.66,1,0.0,2
15638610,155799.86,117325.54,65,635,234651.08,1,0.0,2
15767729,42537.59,182876.88,25,646,182876.88,2,1.0,1
15768600,62989.82,130023.38,50,805,260046.76,1,1.0,1
15796813,150159.95,167831.88,54,493,0.0,2,1.0,1
15711446,75084.96,0.0,51,569,0.0,3,0.0,0
15672432,5408.74,0.0,53,594,0.0,1,0.0,3
15580914,44147.95,83287.05,48,478,83287.05,2,1.0,1
15767264,74898.8,117438.17,53,465,234876.34,1,1.0,1
15789611,64516.8,150836.92,46,568,301673.84,1,1.0,1
15597709,176614.86,154121.32,39,602,0.0,2,0.0,2
15815271,16929.41,165048.5,43,755,330097.0,3,1.0,0
15671769,73679.59,170252.05,71,624,0.0,3,0.0,0
15730793,155905.79,111009.32,54,699,222018.64,1,0.0,2
15719940,12628.61,115280.49,51,628,230560.98,2,0.0,2
15571415,46791.09,151802.29,56,805,303604.58,1,1.0,1
15600975,157015.5,150005.38,54,556,0.0,1,0.0,2
15763108,93629.66,106261.63,53,600,212523.26,1,1.0,1
15644453,156476.36,132670.53,41,606,265341.06,1,0.0,2
15783883,122021.33,117314.92,38,753,234629.84,1,0.0,2
15787693,56311.39,145874.35,38,559,145874.35,1,1.0,1
15642391,177740.58,109978.83,51,621,219957.66,1,1.0,1
15815040,186869.58,103362.14,42,552,206724.28,1,0.0,2
15788776,36292.94,132623.76,49,588,265247.52,3,1.0,0
15765257,20432.09,121461.87,31,564,121461.87,1,1.0,1
15694666,119903.2,88441.64,48,707,88441.64,1,1.0,1
15689781,178709.98,0.0,49,826,0.0,1,0.0,3
15809837,172852.06,135392.31,66,430,270784.62,2,0.0,2
15654859,122109.58,131629.17,63,612,131629.17,2,0.0,2
15577515,140003.0,108477.27,55,554,216954.54,1,0.0,2
15737998,126511.94,0.0,46,529,0.0,1,1.0,3
15609070,39288.11,120961.5,45,515,241923.0,3,1.0,0
15591010,96405.88,109339.17,55,434,218678.34,2,1.0,1
15798895,83342.73,55328.4,59,525,0.0,1,0.0,3
15709252,29835.37,105173.99,28,616,210347.98,1,0.0,2
15621423,41921.06,117280.23,42,736,0.0,3,0.0,0
15664615,41865.72,136650.89,30,689,273301.78,1,0.0,2
15788131,50695.93,0.0,47,653,0.0,1,1.0,3
15638989,51345.39,190066.54,25,711,0.0,1,0.0,2
15623210,137519.92,149349.58,55,484,298699.16,3,0.0,0
15730287,172749.4,147726.98,41,679,0.0,3,1.0,0
15761554,5558.47,89299.81,54,581,0.0,1,1.0,1
15729771,88604.89,154586.92,31,799,309173.84,1,1.0,1
15566495,35600.25,0.0,24,704,0.0,1,0.0,3
15707602,166929.43,127286.04,47,539,0.0,2,0.0,2
15594133,129188.18,0.0,62,697,0.0,1,1.0,3
15772329,47428.73,103741.14,45,580,207482.28,1,1.0,1
15701687,57338.56,77526.66,44,664,77526.66,3,1.0,0
15663194,191757.65,110150.43,40,582,220300.86,1,0.0,2
15736510,66652.75,0.0,57,605,0.0,3,0.0,0
15734649,22832.71,133295.98,55,779,133295.98,1,0.0,2
15632503,191604.27,148326.09,32,563,0.0,1,0.0,2
15648681,129964.56,139914.6,47,747,0.0,4,0.0,0
15747757,6209.51,118723.11,58,600,237446.22,1,0.0,2
15762716,31445.03,168920.75,60,762,168920.75,1,0.0,2
15675926,51226.32,118028.35,34,655,236056.7,1,1.0,1
15735572,116848.79,113657.83,59,629,0.0,1,1.0,1
15567860,45026.23,189318.16,44,581,189318.16,2,0.0,2
15611318,111622.76,51690.89,33,599,51690.89,1,1.0,3
15618703,151317.27,150200.23,53,663,150200.23,1,0.0,2
15740487,138700.75,0.0,41,627,0.0,3,0.0,0
15686670,92536.0,0.0,36,588,0.0,2,0.0,3
15811690,18633.4,128966.13,54,793,257932.26,1,1.0,1
15734008,71830.1,152581.06,59,727,305162.12,1,1.0,1
15721507,149558.83,117094.02,32,713,0.0,1,0.0,2
15810723,132741.13,0.0,39,607,0.0,3,0.0,0
15617065,171045.31,194532.66,42,650,194532.66,1,1.0,1
15689786,155850.4,169743.83,56,850,339487.66,1,1.0,1
15646082,91817.38,82909.14,34,676,0.0,1,0.0,2
15796111,125311.17,145151.4,54,708,290302.8,1,0.0,2
15670646,14868.94,147187.84,42,499,147187.84,1,0.0,2
15815095,24093.4,108185.81,54,850,108185.81,2,1.0,1
15736420,197297.77,210433.08,21,596,0.0,2,1.0,1
15797767,148087.88,0.0,49,600,0.0,1,0.0,3
15586479,185580.89,0.0,36,692,0.0,1,0.0,3
15593178,54083.8,153610.61,36,568,153610.61,1,0.0,2
15696287,49833.5,116520.28,38,682,233040.56,1,0.0,2
15573077,73857.94,141825.88,25,620,283651.76,1,0.0,2
15672912,55356.39,130051.66,39,737,130051.66,2,0.0,2
15808386,59604.45,138523.2,45,721,277046.4,1,0.0,2
15603565,162223.67,90778.76,56,603,90778.76,2,0.0,2
15744044,196549.85,99353.42,47,572,198706.84,1,1.0,1
15577771,120373.84,111524.49,40,453,223048.98,1,0.0,2
15802071,178361.48,117458.51,35,762,234917.02,1,1.0,1
15779492,121164.6,94231.13,56,796,94231.13,1,1.0,1
15625501,147168.28,127201.58,38,570,254403.16,1,1.0,1
15640521,58844.84,144962.74,33,552,289925.48,1,1.0,1
15790630,18094.96,0.0,48,619,0.0,1,0.0,3
15671293,6589.16,128389.63,37,779,256779.26,1,0.0,2
15647898,184758.17,130554.51,50,610,130554.51,3,0.0,0
15671534,13911.27,90212.0,57,646,180424.0,1,0.0,2
15630592,95273.73,0.0,45,516,0.0,1,0.0,3
15593834,75664.56,129934.64,36,691,129934.64,1,1.0,1
15702571,131238.37,151958.19,35,778,303916.38,3,0.0,0
15748499,13999.64,118400.91,33,550,236801.82,1,1.0,1
15668889,35640.12,116322.27,43,665,232644.54,4,0.0,0
15569682,41788.25,108308.11,37,768,216616.22,1,1.0,1
15799859,120770.75,165438.26,50,704,0.0,1,1.0,1
15646190,158325.87,119963.45,56,677,0.0,1,0.0,2
15784526,178235.37,102016.38,44,616,0.0,1,1.0,1
15785367,84383.22,0.0,56,651,0.0,1,0.0,3
15776545,82872.64,200724.96,28,682,0.0,1,1.0,1
15790113,108258.22,113317.1,71,609,226634.2,1,0.0,2
15697844,136119.96,0.0,32,721,0.0,1,0.0,3
15587038,51972.92,0.0,32,654,0.0,1,0.0,3
15700300,171345.02,131593.85,44,674,263187.7,1,0.0,2
15642001,119056.68,119530.52,44,576,239061.04,1,1.0,1
15715907,27980.8,113109.52,64,699,0.0,1,1.0,1
15771409,162960.05,151933.63,58,586,0.0,1,1.0,1
15729718,56118.81,0.0,41,610,0.0,3,1.0,0
15592773,88372.69,108449.23,51,630,216898.46,3,0.0,0
15590234,1262.83,0.0,42,697,0.0,1,0.0,3
15785705,137419.87,106731.58,44,705,213463.16,1,0.0,2
15569917,137674.55,87609.68,30,706,87609.68,2,1.0,1
15757306,65066.48,0.0,49,738,0.0,3,1.0,0
15642098,111180.3,108960.0,36,622,108960.0,2,0.0,2
15759387,75959.1,101487.18,38,598,202974.36,1,1.0,1
15623369,123.07,105355.81,52,708,0.0,1,1.0,1
15732943,167066.95,77967.5,36,574,77967.5,1,1.0,1
15750545,117572.59,0.0,44,629,0.0,4,1.0,0
15791944,116442.42,175464.85,32,697,0.0,3,1.0,0
15768342,32421.32,79475.3,52,718,0.0,3,1.0,0
15781975,121457.88,0.0,34,708,0.0,1,1.0,3
15580579,49594.19,0.0,40,490,0.0,1,0.0,3
15568819,191821.35,132796.04,42,619,265592.08,3,0.0,0
15613699,161937.62,73937.02,60,430,0.0,1,0.0,3
15609758,120892.96,158621.04,45,537,0.0,1,0.0,2
15712483,10899.63,0.0,28,608,0.0,2,0.0,3
15636454,177355.8,101070.69,60,691,0.0,1,0.0,2
15591107,141977.54,110357.0,68,723,220714.0,1,0.0,2
15727811,188324.01,109493.62,47,661,218987.24,1,0.0,2
15673238,101240.08,154110.99,59,517,308221.98,2,0.0,2
15788215,62390.59,122924.75,30,535,122924.75,1,0.0,2
15666297,88479.02,0.0,53,706,0.0,3,0.0,0
15701738,97677.52,115163.38,44,612,230326.76,1,1.0,1
15650591,100720.02,118098.62,50,809,236197.24,1,1.0,1
15615296,160810.85,0.0,39,405,0.0,1,1.0,3
15690169,12599.94,161171.7,31,645,0.0,2,1.0,1
15633608,55796.83,146193.6,33,641,0.0,2,1.0,1
15776494,41815.22,146622.35,61,754,0.0,1,1.0,1
15592412,74005.04,131038.14,45,713,262076.28,1,1.0,1
15629985,103379.31,90450.0,47,723,180900.0,2,0.0,2
15679453,128049.34,125997.22,39,614,251994.44,1,0.0,2
15691513,13614.01,0.0,60,592,0.0,4,1.0,0
15702801,91903.9,86616.35,29,677,0.0,1,0.0,2
15647306,163746.09,131240.61,29,777,0.0,1,0.0,2
15763029,96961.0,161450.03,46,612,322900.06,1,1.0,1
15582129,187756.24,43772.66,62,517,0.0,3,1.0,0
15670898,25980.42,108028.08,60,740,0.0,2,0.0,2
15673591,128521.16,141252.18,44,842,0.0,4,1.0,0
15681007,75478.95,128548.49,35,850,0.0,4,0.0,0
15629273,193471.74,145177.84,42,638,290355.68,1,1.0,1
15596013,102628.56,143212.22,58,694,286424.44,1,0.0,2
15774936,192070.16,143350.41,41,543,286700.82,1,1.0,1
15566563,5008.23,137851.31,30,777,0.0,1,0.0,2
15725906,38928.48,0.0,51,665,0.0,1,0.0,3
15585287,48217.97,119948.09,35,842,239896.18,1,0.0,2
15781619,134964.85,0.0,38,785,0.0,1,0.0,3
15692291,154347.95,99056.22,42,563,99056.22,2,0.0,2
15806389,116548.02,137592.31,55,549,275184.62,2,0.0,2
15641860,166324.79,108760.27,34,764,217520.54,2,1.0,1
15751177,145387.05,119657.53,44,685,239315.06,1,0.0,2
15748660,133051.64,102025.32,49,561,204050.64,1,0.0,2
15614168,16528.4,146710.76,50,792,293421.52,1,0.0,2
15679818,66753.1,136709.35,67,636,273418.7,1,1.0,1
15681332,148330.97,0.0,43,437,0.0,1,0.0,3
15795759,168886.39,107906.75,52,698,215813.5,1,0.0,2
15798844,191746.23,128914.97,54,678,0.0,1,1.0,1
15649033,139469.11,127723.25,55,603,255446.5,2,0.0,2
15780989,198402.37,145843.82,43,579,145843.82,1,1.0,1
15592751,69643.31,81245.79,63,684,162491.58,1,0.0,2
15761018,181224.24,143829.2,50,581,287658.4,2,1.0,1
15802758,56756.52,104753.84,23,594,209507.68,2,0.0,2
15647838,4121.04,116574.84,51,648,233149.68,1,0.0,2
15664849,189988.65,65269.23,46,573,65269.23,1,1.0,1
15797165,85547.33,0.0,56,703,0.0,1,1.0,3
15678497,169425.3,0.0,48,850,0.0,1,1.0,3
15789563,149170.25,111288.18,46,706,222576.36,1,0.0,2
15766288,194072.56,103700.69,36,586,207401.38,1,0.0,2
15651581,35865.44,112595.85,68,758,225191.7,1,1.0,1
15746674,33373.26,0.0,47,730,0.0,1,0.0,3
15693771,84782.42,95922.9,45,651,95922.9,1,0.0,2
15757607,196533.72,0.0,45,623,0.0,1,1.0,3
15793070,188426.13,69974.66,41,494,69974.66,2,0.0,2
15760456,171340.68,123711.73,38,731,0.0,2,0.0,2
15732061,6865.41,121874.89,45,850,243749.78,1,0.0,2
15616530,47031.4,188455.19,36,638,0.0,1,1.0,1
15718281,86507.88,123276.69,67,706,246553.38,2,1.0,1
15653275,45113.92,0.0,54,785,0.0,2,0.0,3
15570931,31641.52,0.0,61,620,0.0,1,1.0,3
15803538,187734.49,0.0,56,695,0.0,3,1.0,0
15732644,158590.66,92316.31,54,567,92316.31,2,0.0,2
15713426,102566.46,122185.53,30,637,244371.06,1,1.0,1
15775886,140754.19,0.0,36,670,0.0,1,1.0,3
15661409,178256.58,0.0,42,542,0.0,1,0.0,3
15774250,100982.93,159024.71,42,532,0.0,1,1.0,1
15681476,109626.13,73493.17,39,520,0.0,1,0.0,3
15617486,109960.4,106723.28,52,530,0.0,1,1.0,1
15623630,42429.88,116251.24,56,634,232502.48,1,0.0,2
15645404,92243.94,124620.01,51,625,0.0,2,0.0,2
15652030,169037.84,108204.52,49,637,216409.04,1,1.0,1
15722632,12944.17,119655.77,50,716,239311.54,1,1.0,1
15713440,170138.68,151701.45,21,519,303402.9,3,0.0,0
15772482,104889.2,132405.52,28,829,264811.04,3,1.0,0
15595426,87412.24,105000.85,57,603,105000.85,2,1.0,1
15791513,101617.64,138937.35,41,647,0.0,1,1.0,1
15787756,177784.68,114514.71,51,467,229029.42,2,1.0,1
15616676,147230.77,122478.51,23,632,244957.02,1,1.0,1
15665180,59346.4,136789.14,31,616,0.0,1,0.0,2
15769412,157694.76,207034.96,39,684,207034.96,2,1.0,1
15578141,12905.89,0.0,38,592,0.0,1,1.0,3
15701439,88566.9,0.0,50,698,0.0,4,0.0,0
15785352,172526.9,82373.94,37,606,0.0,1,1.0,1
15717489,19793.73,0.0,23,835,0.0,1,1.0,3
15808868,155221.05,103696.97,31,652,0.0,3,0.0,0
15697801,62199.78,74129.18,56,605,148258.36,2,0.0,2
15686236,88120.78,118087.68,47,525,236175.36,1,0.0,2
15736078,15142.1,130367.87,33,730,260735.74,1,0.0,2
15776596,172450.04,140094.59,39,730,140094.59,1,0.0,2
15812607,21038.58,95439.4,46,663,190878.8,1,0.0,2
15690829,146516.86,137115.16,49,430,274230.32,1,1.0,1
15688849,184524.65,108019.27,48,609,0.0,3,1.0,0
15661473,195259.31,126725.25,51,780,253450.5,1,1.0,1
15745250,25899.21,156652.13,58,850,0.0,1,1.0,1
15590349,3749.0,0.0,36,732,0.0,1,0.0,3
15815656,199808.1,100116.67,39,541,200233.34,1,0.0,2
15584620,22102.25,143644.16,36,850,287288.32,1,0.0,2
15706557,32159.46,0.0,52,626,0.0,2,0.0,3
15594391,159557.28,183555.24,68,770,0.0,1,0.0,2
15588955,141035.65,93259.57,43,581,186519.14,3,0.0,0
15740223,86128.21,107714.74,51,479,215429.48,3,1.0,0
15635116,177480.45,0.0,60,659,0.0,1,1.0,3
15777901,184006.36,94752.49,43,640,189504.98,1,0.0,2
15639117,582.59,0.0,34,624,0.0,1,0.0,3
15586236,54474.48,132084.66,31,704,0.0,3,1.0,0
15603749,41055.71,45472.28,53,564,0.0,1,0.0,3
15733872,54019.93,130229.71,33,791,260459.42,2,0.0,2
15602647,184977.2,127415.85,39,729,254831.7,1,1.0,1
15623063,127678.95,110067.71,35,651,220135.42,1,1.0,1
15603096,66333.56,125789.69,33,410,0.0,1,1.0,1
15814675,61792.76,128264.03,39,642,256528.06,1,0.0,2
15692106,45482.04,147386.72,25,606,147386.72,3,0.0,0
15791533,168816.73,93608.28,42,367,93608.28,1,1.0,1
15572050,24533.89,122831.58,48,768,245663.16,1,1.0,1
15641366,90389.61,124737.96,61,599,249475.92,1,1.0,1
15588859,2919.21,179356.28,44,496,179356.28,2,0.0,2
15605916,183399.12,0.0,50,659,0.0,1,0.0,3
15644179,50560.45,0.0,39,606,0.0,2,0.0,3
15733888,190958.48,133686.52,36,668,133686.52,1,0.0,2
15577359,121964.46,0.0,47,767,0.0,1,1.0,3
15621004,198055.94,0.0,32,603,0.0,1,1.0,3
15743236,131305.37,80538.56,61,687,0.0,1,0.0,3
15727177,150944.31,177822.03,42,557,0.0,1,1.0,1
15774358,72846.58,110939.3,59,443,221878.6,1,1.0,1
15804142,99061.75,175575.95,57,670,175575.95,2,0.0,2
15670528,20955.03,132217.45,43,787,264434.9,1,1.0,1
15677796,169935.46,129289.98,47,766,258579.96,1,1.0,1
15708504,176471.78,121438.58,50,790,242877.16,1,1.0,1
15790455,93332.64,0.0,50,478,0.0,1,0.0,3
15746515,26500.29,136492.92,36,750,0.0,3,1.0,0
15618562,160618.61,140306.38,40,618,280612.76,1,0.0,2
15636736,156495.39,0.0,53,611,0.0,2,0.0,3
15605534,72628.84,95560.04,51,644,191120.08,1,0.0,2
15792473,64157.24,88379.81,50,598,176759.62,3,0.0,0
15766017,85687.09,72309.3,58,615,144618.6,1,1.0,1
15605698,80344.96,0.0,58,746,0.0,3,1.0,0
15777060,26080.54,0.0,33,770,0.0,1,0.0,3
15589698,41304.44,107104.5,42,555,214209.0,1,1.0,1
15610343,13935.53,0.0,37,705,0.0,2,0.0,3
15788480,34712.34,122325.58,33,786,244651.16,1,0.0,2
15591698,171056.65,132934.89,49,849,265869.78,1,0.0,2
15712813,25333.03,150805.17,43,520,301610.34,3,1.0,0
15757759,156122.13,165969.26,28,807,165969.26,3,0.0,0
15796230,57904.22,124495.98,36,642,248991.96,3,0.0,0
15611729,31257.1,141559.5,39,703,283119.0,1,1.0,1
15641413,13308.2,155393.98,49,587,310787.96,2,0.0,2
15753840,132861.9,0.0,32,524,0.0,1,0.0,3
15717286,142783.98,79035.95,40,675,79035.95,1,0.0,2
15577107,168412.07,0.0,22,657,0.0,3,0.0,0
15677336,132370.75,120043.13,57,557,240086.26,1,1.0,1
15684395,128260.86,125191.69,45,446,125191.69,1,0.0,2
15637690,138906.85,98675.74,34,622,197351.48,1,0.0,2
15632882,29995.83,126817.13,37,684,253634.26,2,1.0,1
15661034,187976.88,106059.4,29,813,212118.8,1,0.0,2
15646720,85890.75,0.0,55,628,0.0,3,0.0,0
15704657,41777.9,72647.64,39,601,0.0,1,1.0,1
15701319,139377.24,96340.81,37,614,192681.62,2,0.0,2
15745266,73562.05,0.0,55,434,0.0,1,1.0,3
15806570,77203.72,0.0,53,763,0.0,1,0.0,3
15755521,187604.97,90044.32,48,660,0.0,2,0.0,2
15641158,63981.37,102128.27,32,739,204256.54,1,1.0,1
15752507,192831.67,148846.39,60,769,297692.78,1,1.0,1
15655082,173568.3,112070.86,48,607,0.0,3,0.0,0
15720155,9324.31,131354.39,29,630,262708.78,1,1.0,1
15582116,26628.88,132746.2,45,767,265492.4,2,0.0,2
15663134,11779.98,0.0,58,535,0.0,2,1.0,3
15766683,83983.39,139422.37,36,549,278844.74,1,1.0,1
15575147,68297.61,99339.0,22,699,0.0,1,1.0,1
15756321,98302.57,144772.69,52,612,144772.69,1,0.0,2
15706799,84972.9,0.0,44,719,0.0,1,1.0,3
15775703,108747.12,71281.29,26,702,0.0,1,1.0,1
15806771,177065.24,3768.69,40,753,0.0,2,0.0,3
15582519,5811.9,121797.09,47,479,0.0,1,1.0,1
15755330,37439.9,122403.24,41,512,244806.48,1,1.0,1
15605072,142763.51,145860.98,43,638,0.0,1,0.0,2
15692142,180344.69,105086.74,48,707,210173.48,1,0.0,2
15717191,132468.76,93817.41,49,508,0.0,2,1.0,1
15601410,177431.59,0.0,46,744,0.0,3,0.0,0
15684669,142009.46,137891.35,41,567,0.0,1,0.0,2
15658982,146663.43,122034.4,28,650,244068.8,3,0.0,0
15661162,114539.67,0.0,49,526,0.0,1,1.0,3
15601569,137980.58,171178.25,40,598,0.0,1,0.0,2
15612478,171045.35,0.0,51,525,0.0,3,1.0,0
15574830,147635.33,128137.42,58,633,256274.84,2,1.0,1
15685947,125435.47,115915.53,42,556,231831.06,2,1.0,1
15601012,39473.63,92887.06,60,802,0.0,1,0.0,2
15567506,194895.57,114940.67,40,738,229881.34,2,0.0,2
15794360,105096.82,71816.74,70,592,143633.48,2,0.0,2
15585985,153786.46,165282.42,48,746,0.0,1,1.0,1
15727619,92320.37,113909.69,46,753,227819.38,3,0.0,0
15801436,126353.13,0.0,42,696,0.0,1,1.0,3
15743245,72169.95,145155.37,42,624,0.0,1,1.0,1
15769353,166468.21,150490.32,40,550,0.0,1,0.0,2
15677288,4033.39,121159.65,50,599,0.0,1,1.0,1
15567778,108731.02,144027.8,54,690,288055.6,1,0.0,2
15663987,164647.72,0.0,30,723,0.0,3,1.0,0
15780805,98621.04,0.0,35,585,0.0,2,0.0,3
15754940,5104.08,85162.26,43,597,85162.26,1,1.0,1
15702601,44384.57,108300.27,30,680,216600.54,2,1.0,1
15709016,158845.49,91219.29,47,687,182438.58,1,0.0,2
15699095,198826.03,0.0,24,603,0.0,1,0.0,3
15647292,118862.08,148368.02,63,697,0.0,1,1.0,1
15728838,143397.14,148600.91,45,578,0.0,1,1.0,1
15749068,93702.96,139625.34,40,632,0.0,1,0.0,2
15622985,172939.3,0.0,39,679,0.0,1,0.0,3
15569976,121529.59,136186.44,65,754,272372.88,1,1.0,1
15737047,73881.68,0.0,45,754,0.0,1,0.0,3
15633194,137510.41,108309.0,41,771,0.0,4,0.0,0
15668774,102460.84,122739.1,23,758,245478.2,1,0.0,2
15659694,106345.05,113781.5,53,634,227563.0,2,0.0,2
15755405,32996.89,128284.45,43,710,0.0,1,1.0,1
15702541,159483.76,166968.28,59,551,0.0,1,0.0,2
15581893,101495.0,130788.71,43,747,0.0,1,1.0,1
15672447,119333.95,99165.84,40,657,198331.68,1,1.0,1
15608701,54530.51,121890.06,29,651,243780.12,1,1.0,1
15582892,32683.88,99786.07,46,601,0.0,1,1.0,1
15749103,47777.15,118907.6,47,604,237815.2,1,0.0,2
15683053,160976.85,0.0,48,809,0.0,1,0.0,3
15684316,190573.91,0.0,43,532,0.0,2,1.0,3
15637599,28461.29,123070.89,44,510,246141.78,1,0.0,2
15689526,468.94,127543.11,35,542,255086.22,2,0.0,2
15707637,13228.93,0.0,56,765,0.0,1,0.0,3
15719426,154002.02,103101.56,67,529,0.0,2,1.0,1
15753092,181918.26,129828.58,35,791,259657.16,1,1.0,1
15782939,115241.96,80214.36,42,747,0.0,1,1.0,1
15599329,131083.56,195238.29,49,697,0.0,4,0.0,0
15778418,125334.16,154309.67,40,637,308619.34,1,1.0,1
15659092,191756.54,0.0,50,621,0.0,2,0.0,3
15717770,171762.87,0.0,55,850,0.0,1,0.0,3
15754443,129031.19,108308.0,35,443,0.0,1,0.0,2
15627298,86490.09,85146.48,37,589,0.0,2,1.0,1
15803202,125823.79,0.0,51,350,0.0,1,1.0,3
15570289,66893.28,103409.16,43,697,206818.32,1,1.0,1
15714241,101108.85,222267.63,42,749,222267.63,1,1.0,1
15642530,140938.95,144090.42,47,706,288180.84,1,0.0,2
15691906,108876.75,127421.78,49,664,254843.56,2,0.0,2
15673971,64853.51,146498.76,44,655,292997.52,1,0.0,2
15697510,109688.82,0.0,52,707,0.0,1,0.0,3
15784923,36320.87,109974.22,37,705,219948.44,1,0.0,2
15738088,30772.86,0.0,63,634,0.0,2,1.0,3
15765173,113796.15,0.0,60,350,0.0,1,0.0,3
15665159,188729.08,128213.96,61,727,0.0,2,1.0,1
15677310,86920.97,98854.34,62,761,197708.68,1,1.0,1
15669782,16770.31,111336.89,39,820,222673.78,1,1.0,1
15617052,183021.06,0.0,34,782,0.0,1,1.0,3
15590810,73979.85,144326.09,41,638,288652.18,1,0.0,2
15578671,133267.69,209490.21,29,706,209490.21,1,0.0,2
15716608,67029.82,0.0,38,651,0.0,3,1.0,0
15606115,131312.56,191665.21,52,510,0.0,1,0.0,2
15669783,63241.21,47020.65,60,586,0.0,2,0.0,3
15624993,44567.83,128518.98,36,753,0.0,1,0.0,2
15710034,101382.86,135645.29,43,637,271290.58,2,1.0,1
15797081,138656.81,115488.52,49,611,230977.04,2,0.0,2
15810444,9854.72,130565.02,39,562,261130.04,1,0.0,2
15809736,177423.02,0.0,46,664,0.0,1,1.0,3
15731148,109096.71,108477.49,33,558,0.0,1,1.0,1
15590201,83866.35,0.0,50,500,0.0,4,0.0,0
15800031,18772.5,66338.68,43,681,0.0,1,1.0,1
15769246,187636.06,135078.41,59,813,270156.82,1,1.0,1
15781129,66580.13,69434.4,38,687,69434.4,2,1.0,1
15789560,32900.41,187534.79,42,668,0.0,1,1.0,1
15712807,108500.66,131764.96,46,556,131764.96,1,1.0,1
15675794,121840.2,152076.93,47,645,304153.86,1,1.0,1
15603764,100075.1,0.0,49,560,0.0,1,1.0,3
15749583,10137.34,93569.86,38,686,187139.72,3,0.0,0
15768233,980.93,114346.3,37,435,228692.6,1,1.0,1
15788723,166236.38,143888.22,49,599,287776.44,2,0.0,2
15740442,93739.71,186825.57,51,603,0.0,1,1.0,1
15737735,116816.54,95053.1,40,683,95053.1,1,1.0,1
